TPC codegen census, configuration: tpcds-nopadding-stats
commit:      1917c854bae
java:        25.0.4.1
settings:    spark.sql.readSideCharPadding=false, statistics injected=true, spark.sql.codegen.hugeMethodLimit=65535, spark.sql.adaptive.enabled=false
under AQE:   the same walk with spark.sql.adaptive.enabled=true finds 0 stages in these queries
bands:       ok <= 8000 bytes < interpreted <= 65535 bytes < fallback

summary
  tpcds-v1.4      103 queries  1586 stages  ok 1586
  tpcds-v2.7       32 queries   785 stages  ok 785
  tpcds-mod        21 queries   175 stages  interpreted 1, ok 174; past 8000: q3

set	query	stage	broadcasts	bytes	constant pool	band	operators
tpcds-mod	q43	3	2	526	423	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q43	1	0	423	152	ok	Project < Filter < ColumnarToRow
tpcds-mod	q43	2	0	405	160	ok	Project < Filter < ColumnarToRow
tpcds-mod	q46	16	3	630	204	ok	Project < SortMergeJoin
tpcds-mod	q46	13	3	120	124	ok	Sort
tpcds-mod	q46	12	3	524	199	ok	Project < SortMergeJoin
tpcds-mod	q46	9	3	120	124	ok	Sort
tpcds-mod	q46	8	3	421	326	ok	HashAggregate < Project < SortMergeJoin
tpcds-mod	q46	5	3	120	124	ok	Sort
tpcds-mod	q46	4	3	777	198	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q46	1	0	4900	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q46	2	0	424	147	ok	Project < Filter < ColumnarToRow
tpcds-mod	q46	3	0	396	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q46	7	0	120	124	ok	Sort
tpcds-mod	q46	6	0	281	146	ok	Filter < ColumnarToRow
tpcds-mod	q46	11	0	120	124	ok	Sort
tpcds-mod	q46	10	0	388	150	ok	Filter < ColumnarToRow
tpcds-mod	q46	15	0	120	124	ok	Sort
tpcds-mod	q52	4	2	238	248	ok	HashAggregate
tpcds-mod	q52	3	2	526	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q52	1	0	457	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q52	2	0	400	153	ok	Project < Filter < ColumnarToRow
tpcds-mod	q53	7	3	483	155	ok	Project < Filter
tpcds-mod	q53	6	3	120	124	ok	Sort
tpcds-mod	q53	5	3	245	238	ok	HashAggregate
tpcds-mod	q53	4	3	608	365	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q53	1	0	540	144	ok	Project < Filter < ColumnarToRow
tpcds-mod	q53	2	0	214	135	ok	Filter < ColumnarToRow
tpcds-mod	q53	3	0	1473	184	ok	Project < Filter < ColumnarToRow
tpcds-mod	q55	4	2	201	248	ok	HashAggregate
tpcds-mod	q55	3	2	497	371	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q55	1	0	445	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q55	2	0	401	153	ok	Project < Filter < ColumnarToRow
tpcds-mod	q59	10	7	1777	359	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < HashAggregate
tpcds-mod	q59	2	1	426	415	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q59	1	0	346	150	ok	Filter < ColumnarToRow
tpcds-mod	q59	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q59	3	0	339	153	ok	Filter < ColumnarToRow
tpcds-mod	q59	9	3	746	311	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < HashAggregate
tpcds-mod	q59	6	1	426	407	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q59	5	0	346	150	ok	Filter < ColumnarToRow
tpcds-mod	q59	1	0	341	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q59	7	0	281	146	ok	Filter < ColumnarToRow
tpcds-mod	q63	7	3	483	155	ok	Project < Filter
tpcds-mod	q63	6	3	120	124	ok	Sort
tpcds-mod	q63	5	3	245	238	ok	HashAggregate
tpcds-mod	q63	4	3	608	365	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q63	1	0	540	144	ok	Project < Filter < ColumnarToRow
tpcds-mod	q63	2	0	214	135	ok	Filter < ColumnarToRow
tpcds-mod	q63	3	0	1473	184	ok	Project < Filter < ColumnarToRow
tpcds-mod	q65	9	5	558	183	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q65	8	4	399	185	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q65	7	3	400	286	ok	Project < BroadcastHashJoin < Filter < HashAggregate
tpcds-mod	q65	2	1	444	353	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q65	1	0	411	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q65	6	1	350	275	ok	Filter < HashAggregate
tpcds-mod	q65	5	1	273	288	ok	HashAggregate < HashAggregate
tpcds-mod	q65	4	1	425	353	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q68	11	5	692	204	ok	Project < SortMergeJoin
tpcds-mod	q68	8	5	120	124	ok	Sort
tpcds-mod	q68	7	5	646	189	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q68	6	4	427	261	ok	HashAggregate
tpcds-mod	q68	5	4	541	370	ok	HashAggregate < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q68	4	3	835	198	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q68	1	0	1516	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q68	2	0	353	147	ok	Project < Filter < ColumnarToRow
tpcds-mod	q68	3	0	396	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q68	10	0	120	124	ok	Sort
tpcds-mod	q68	9	0	281	146	ok	Filter < ColumnarToRow
tpcds-mod	q73	7	4	120	124	ok	Sort
tpcds-mod	q73	6	4	521	184	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q73	5	3	208	222	ok	Filter < HashAggregate
tpcds-mod	q73	4	3	605	339	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q73	1	0	1516	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q73	2	0	400	147	ok	Project < Filter < ColumnarToRow
tpcds-mod	q73	3	0	702	171	ok	Project < Filter < ColumnarToRow
tpcds-mod	q79	9	3	540	200	ok	Project < SortMergeJoin
tpcds-mod	q79	6	3	120	124	ok	Sort
tpcds-mod	q79	5	3	344	255	ok	HashAggregate
tpcds-mod	q79	4	3	759	382	ok	HashAggregate < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q79	1	0	498	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q79	2	0	397	135	ok	Project < Filter < ColumnarToRow
tpcds-mod	q79	3	0	399	150	ok	Project < Filter < ColumnarToRow
tpcds-mod	q79	8	0	120	124	ok	Sort
tpcds-mod	q79	7	0	321	150	ok	Filter < ColumnarToRow
tpcds-mod	q89	10	2	709	168	ok	Project < Filter
tpcds-mod	q89	9	2	120	124	ok	Sort
tpcds-mod	q89	8	2	409	248	ok	HashAggregate
tpcds-mod	q89	7	2	515	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-mod	q89	4	2	120	124	ok	Sort
tpcds-mod	q89	3	2	602	206	ok	Project < BroadcastHashJoin < Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q89	1	0	423	144	ok	Project < Filter < ColumnarToRow
tpcds-mod	q89	2	0	321	150	ok	Filter < ColumnarToRow
tpcds-mod	q89	6	0	120	124	ok	Sort
tpcds-mod	q89	5	0	1049	158	ok	Filter < ColumnarToRow
tpcds-mod	q98	10	1	383	169	ok	Project < Sort
tpcds-mod	q98	9	1	529	143	ok	Project
tpcds-mod	q98	8	1	120	124	ok	Sort
tpcds-mod	q98	7	1	377	245	ok	HashAggregate
tpcds-mod	q98	6	1	455	364	ok	HashAggregate < Project < SortMergeJoin
tpcds-mod	q98	3	1	120	124	ok	Sort
tpcds-mod	q98	2	1	374	183	ok	Project < BroadcastHashJoin < Filter < ColumnarToRow
tpcds-mod	q98	1	0	411	137	ok	Project < Filter < ColumnarToRow
tpcds-mod	q98	5	0	120	124	ok	Sort
tpcds-mod	q98	4	0	634	167	ok	Filter < ColumnarToRow
tpcds-mod	ss_max	3	0	475	284	ok	HashAggregate
tpcds-mod	ss_max	2	0	447	508	ok	HashAggregate < HashAggregate
tpcds-mod	ss_max	1	0	525	403	ok	HashAggregate < ColumnarToRow
